Season,Slot,StrongSeed,WeakSeed,StrongTeamName,WeakTeamName,StrongTeamSeed,WeakTeamSeed,StrongID,WeakID
2000,R3Y1,R2Y1,R2Y4,Michigan St.,Syracuse,Y01,Y04,1277,1393
2000,R3Y2,R2Y2,R2Y3,Iowa St.,UCLA,Y02,Y06,1235,1417
2000,R3Z1,R2Z1,R2Z4,LSU,Wisconsin,Z04,Z08,1261,1458
2000,R3Z2,R2Z2,R2Z3,Purdue,Gonzaga,Z06,Z10,1345,1211
2000,R4W1,R3W1,R3W2,Oklahoma St.,Florida,W03,W05,1329,1196
2000,R4X1,R3X1,R3X2,Tulsa,North Carolina,X07,X08,1409,1314
2000,R4Y1,R3Y1,R3Y2,Michigan St.,Iowa St.,Y01,Y02,1277,1235
2000,R4Z1,R3Z1,R3Z2,Purdue,Wisconsin,Z06,Z08,1345,1458
2000,R5WX,R4W1,R4X1,Florida,North Carolina,W05,X08,1196,1314
2000,R5YZ,R4Y1,R4Z1,Michigan St.,Wisconsin,Y01,Z08,1277,1458
2000,R6CH,R5WX,R5YZ,Michigan St.,Florida,Y01,W05,1277,1196
2001,R1W1,W01,W16,Duke,Monmouth NJ,W01,W16,1181,1284
2001,R1W2,W02,W15,Kentucky,Holy Cross,W02,W15,1246,1221
2001,R1W3,W03,W14,Boston College,Southern Utah,W03,W14,1130,1381
2001,R1W4,W04,W13,UCLA,Hofstra,W04,W13,1417,1220
2001,R1W5,W05,W12,Ohio St.,Utah St.,W05,W12,1326,1429
2001,R1W6,W06,W11,USC,Oklahoma St.,W06,W11,1425,1329
2001,R1W7,W07,W10,Iowa,Creighton,W07,W10,1234,1166
2001,R1W8,W08,W09,Georgia,Missouri,W08,W09,1208,1281
2001,R1X1,X01,X16,Stanford,UNC Greensboro,X01,X16,1390,1422
2001,R1X2,X02,X15,Iowa St.,Hampton,X02,X15,1235,1214
2001,R1X3,X03,X14,Maryland,George Mason,X03,X14,1268,1206
2001,R1X4,X04,X13,Indiana,Kent,X04,X13,1231,1245
2001,R1X5,X05,X12,Cincinnati,BYU,X05,X12,1153,1140
2001,R1X6,X06,X11,Wisconsin,Georgia St.,X06,X11,1458,1209
2001,R1X7,X07,X10,Arkansas,Georgetown,X07,X10,1116,1207
2001,R1X8,X08,X09,Georgia Tech,Saint Joseph's,X08,X09,1210,1386
2001,R1Y1,Y01,Y16,Illinois,Northwestern LA,Y01,Y16,1228,1322
2001,R1Y2,Y02,Y15,Arizona,E Illinois,Y02,Y15,1112,1183
2001,R1Y3,Y03,Y14,Mississippi,Iona,Y03,Y14,1279,1233
2001,R1Y4,Y04,Y13,Kansas,CS Northridge,Y04,Y13,1242,1169
2001,R1Y5,Y05,Y12,Syracuse,Hawaii,Y05,Y12,1393,1218
2001,R1Y6,Y06,Y11,Notre Dame,Xavier,Y06,Y11,1323,1462
2001,R1Y7,Y07,Y10,Wake Forest,Butler,Y07,Y10,1448,1139
2001,R1Y8,Y08,Y09,Tennessee,Charlotte,Y08,Y09,1397,1150
2001,R1Z1,Z01,Z16,Michigan St.,Alabama St.,Z01,Z16,1277,1106
2001,R1Z2,Z02,Z15,North Carolina,Princeton,Z02,Z15,1314,1343
2001,R1Z3,Z03,Z14,Florida,WKU,Z03,Z14,1196,1443
2001,R1Z4,Z04,Z13,Oklahoma,Indiana St.,Z04,Z13,1328,1232
2001,R1Z5,Z05,Z12,Virginia,Gonzaga,Z05,Z12,1438,1211
2001,R1Z6,Z06,Z11,Texas,Temple,Z06,Z11,1400,1396
2001,R1Z7,Z07,Z10,Penn St.,Providence,Z07,Z10,1336,1344
2001,R1Z8,Z08,Z09,California,Fresno St.,Z08,Z09,1143,1201
2001,R2W1,R1W1,R1W8,Duke,Missouri,W01,W09,1181,1281
2001,R2W2,R1W2,R1W7,Kentucky,Iowa,W02,W07,1246,1234
2001,R2W3,R1W3,R1W6,Boston College,USC,W03,W06,1130,1425
2001,R2W4,R1W4,R1W5,UCLA,Utah St.,W04,W12,1417,1429
2001,R2X1,R1X1,R1X8,Stanford,Saint Joseph's,X01,X09,1390,1386
2001,R2X2,R1X2,R1X7,Georgetown,Hampton,X10,X15,1207,1214
2001,R2X3,R1X3,R1X6,Maryland,Georgia St.,X03,X11,1268,1209
2001,R2X4,R1X4,R1X5,Cincinnati,Kent,X05,X13,1153,1245
2001,R2Y1,R1Y1,R1Y8,Illinois,Charlotte,Y01,Y09,1228,1150
2001,R2Y2,R1Y2,R1Y7,Arizona,Butler,Y02,Y10,1112,1139
2001,R2Y3,R1Y3,R1Y6,Mississippi,Notre Dame,Y03,Y06,1279,1323
2001,R2Y4,R1Y4,R1Y5,Kansas,Syracuse,Y04,Y05,1242,1393
2001,R2Z1,R1Z1,R1Z8,Michigan St.,Fresno St.,Z01,Z09,1277,1201
2001,R2Z2,R1Z2,R1Z7,North Carolina,Penn St.,Z02,Z07,1314,1336
2001,R2Z3,R1Z3,R1Z6,Florida,Temple,Z03,Z11,1196,1396
2001,R2Z4,R1Z4,R1Z5,Gonzaga,Indiana St.,Z12,Z13,1211,1232
2001,R3W1,R2W1,R2W4,Duke,UCLA,W01,W04,1181,1417
2001,R3W2,R2W2,R2W3,Kentucky,USC,W02,W06,1246,1425
2001,R3X1,R2X1,R2X4,Stanford,Cincinnati,X01,X05,1390,1153
2001,R3X2,R2X2,R2X3,Maryland,Georgetown,X03,X10,1268,1207
2001,R3Y1,R2Y1,R2Y4,Illinois,Kansas,Y01,Y04,1228,1242
2001,R3Y2,R2Y2,R2Y3,Arizona,Mississippi,Y02,Y03,1112,1279
2001,R3Z1,R2Z1,R2Z4,Michigan St.,Gonzaga,Z01,Z12,1277,1211
2001,R3Z2,R2Z2,R2Z3,Penn St.,Temple,Z07,Z11,1336,1396
2001,R4W1,R3W1,R3W2,Duke,USC,W01,W06,1181,1425
2001,R4X1,R3X1,R3X2,Stanford,Maryland,X01,X03,1390,1268
2001,R4Y1,R3Y1,R3Y2,Illinois,Arizona,Y01,Y02,1228,1112
2001,R4Z1,R3Z1,R3Z2,Michigan St.,Temple,Z01,Z11,1277,1396
2001,R5WX,R4W1,R4X1,Duke,Maryland,W01,X03,1181,1268
2001,R5YZ,R4Y1,R4Z1,Michigan St.,Arizona,Z01,Y02,1277,1112
2001,R6CH,R5WX,R5YZ,Duke,Arizona,W01,Y02,1181,1112
2001,Y16,Y16a,Y16b,Northwestern LA,Winthrop,Y16a,Y16b,1322,1457
2002,R1W1,W01,W16,Maryland,Siena,W01,W16,1268,1373
2002,R1W2,W02,W15,Connecticut,Hampton,W02,W15,1163,1214
2002,R1W3,W03,W14,Georgia,Murray St.,W03,W14,1208,1293
2002,R1W4,W04,W13,Kentucky,Valparaiso,W04,W13,1246,1434
2002,R1W5,W05,W12,Marquette,Tulsa,W05,W12,1266,1409
2002,R1W6,W06,W11,Texas Tech,S Illinois,W06,W11,1403,1356
2002,R1W7,W07,W10,NC State,Michigan St.,W07,W10,1301,1277
2002,R1W8,W08,W09,Wisconsin,St. John's,W08,W09,1458,1385
2002,R1X1,X01,X16,Kansas,Holy Cross,X01,X16,1242,1221
2002,R1X2,X02,X15,Oregon,Montana,X02,X15,1332,1285
2002,R1X3,X03,X14,Mississippi St.,McNeese St.,X03,X14,1280,1270
2002,R1X4,X04,X13,Illinois,San Diego St.,X04,X13,1228,1361
2002,R1X5,X05,X12,Florida,Creighton,X05,X12,1196,1166
2002,R1X6,X06,X11,Texas,Boston College,X06,X11,1400,1130
2002,R1X7,X07,X10,Wake Forest,Pepperdine,X07,X10,1448,1337
2002,R1X8,X08,X09,Stanford,WKU,X08,X09,1390,1443
2002,R1Y1,Y01,Y16,Duke,Winthrop,Y01,Y16,1181,1457
2002,R1Y2,Y02,Y15,Alabama,FL Atlantic,Y02,Y15,1104,1194
2002,R1Y3,Y03,Y14,Pittsburgh,Central Conn,Y03,Y14,1338,1148
2002,R1Y4,Y04,Y13,USC,UNC Wilmington,Y04,Y13,1425,1423
2002,R1Y5,Y05,Y12,Indiana,Utah,Y05,Y12,1231,1428
2002,R1Y6,Y06,Y11,California,Penn,Y06,Y11,1143,1335
2002,R1Y7,Y07,Y10,Oklahoma St.,Kent,Y07,Y10,1329,1245
2002,R1Y8,Y08,Y09,Notre Dame,Charlotte,Y08,Y09,1323,1150
2002,R1Z1,Z01,Z16,Cincinnati,Boston Univ,Z01,Z16,1153,1131
2002,R1Z2,Z02,Z15,Oklahoma,IL Chicago,Z02,Z15,1328,1227
2002,R1Z3,Z03,Z14,Arizona,UC Santa Barbara,Z03,Z14,1112,1364
2002,R1Z4,Z04,Z13,Ohio St.,Davidson,Z04,Z13,1326,1172
2002,R1Z5,Z05,Z12,Miami FL,Missouri,Z05,Z12,1274,1281
2002,R1Z6,Z06,Z11,Gonzaga,Wyoming,Z06,Z11,1211,1461
2002,R1Z7,Z07,Z10,Xavier,Hawaii,Z07,Z10,1462,1218
2002,R1Z8,Z08,Z09,UCLA,Mississippi,Z08,Z09,1417,1279
2002,R2W1,R1W1,R1W8,Maryland,Wisconsin,W01,W08,1268,1458
2002,R2W2,R1W2,R1W7,Connecticut,NC State,W02,W07,1163,1301
2002,R2W3,R1W3,R1W6,Georgia,S Illinois,W03,W11,1208,1356
2002,R2W4,R1W4,R1W5,Kentucky,Tulsa,W04,W12,1246,1409
2002,R2X1,R1X1,R1X8,Kansas,Stanford,X01,X08,1242,1390
2002,R2X2,R1X2,R1X7,Oregon,Wake Forest,X02,X07,1332,1448
2002,R2X3,R1X3,R1X6,Mississippi St.,Texas,X03,X06,1280,1400
2002,R2X4,R1X4,R1X5,Illinois,Creighton,X04,X12,1228,1166
2002,R2Y1,R1Y1,R1Y8,Duke,Notre Dame,Y01,Y08,1181,1323
2002,R2Y2,R1Y2,R1Y7,Alabama,Kent,Y02,Y10,1104,1245
2002,R2Y3,R1Y3,R1Y6,Pittsburgh,California,Y03,Y06,1338,1143
2002,R2Y4,R1Y4,R1Y5,Indiana,UNC Wilmington,Y05,Y13,1231,1423
2002,R2Z1,R1Z1,R1Z8,Cincinnati,UCLA,Z01,Z08,1153,1417
2002,R2Z2,R1Z2,R1Z7,Oklahoma,Xavier,Z02,Z07,1328,1462
2002,R2Z3,R1Z3,R1Z6,Arizona,Wyoming,Z03,Z11,1112,1461
2002,R2Z4,R1Z4,R1Z5,Ohio St.,Missouri,Z04,Z12,1326,1281
2002,R3W1,R2W1,R2W4,Maryland,Kentucky,W01,W04,1268,1246
2002,R3W2,R2W2,R2W3,Connecticut,S Illinois,W02,W11,1163,1356
2002,R3X1,R2X1,R2X4,Kansas,Illinois,X01,X04,1242,1228
2002,R3X2,R2X2,R2X3,Oregon,Texas,X02,X06,1332,1400
2002,R3Y1,R2Y1,R2Y4,Duke,Indiana,Y01,Y05,1181,1231
2002,R3Y2,R2Y2,R2Y3,Pittsburgh,Kent,Y03,Y10,1338,1245
2002,R3Z1,R2Z1,R2Z4,UCLA,Missouri,Z08,Z12,1417,1281
2002,R3Z2,R2Z2,R2Z3,Oklahoma,Arizona,Z02,Z03,1328,1112
2002,R4W1,R3W1,R3W2,Maryland,Connecticut,W01,W02,1268,1163
2002,R4X1,R3X1,R3X2,Kansas,Oregon,X01,X02,1242,1332
2002,R4Y1,R3Y1,R3Y2,Indiana,Kent,Y05,Y10,1231,1245
2002,R4Z1,R3Z1,R3Z2,Oklahoma,Missouri,Z02,Z12,1328,1281
2002,R5WX,R4W1,R4X1,Maryland,Kansas,W01,X01,1268,1242
2002,R5YZ,R4Y1,R4Z1,Oklahoma,Indiana,Z02,Y05,1328,1231
2002,R6CH,R5WX,R5YZ,Maryland,Indiana,W01,Y05,1268,1231
2002,W16,W16a,W16b,Alcorn St.,Siena,W16a,W16b,1108,1373
2003,R1W1,W01,W16,Oklahoma,S Carolina St.,W01,W16,1328,1354
2003,R1W2,W02,W15,Wake Forest,ETSU,W02,W15,1448,1190
2003,R1W3,W03,W14,Syracuse,Manhattan,W03,W14,1393,1264
2003,R1W4,W04,W13,Louisville,Austin Peay,W04,W13,1257,1122
2003,R1W5,W05,W12,Mississippi St.,Butler,W05,W12,1280,1139
2003,R1W6,W06,W11,Oklahoma St.,Penn,W06,W11,1329,1335
2003,R1W7,W07,W10,Saint Joseph's,Auburn,W07,W10,1386,1120
2003,R1W8,W08,W09,California,NC State,W08,W09,1143,1301
2003,R1X1,X01,X16,Texas,UNC Asheville,X01,X16,1400,1421
2003,R1X2,X02,X15,Florida,Sam Houston St.,X02,X15,1196,1358
2003,R1X3,X03,X14,Xavier,Troy,X03,X14,1462,1407
2003,R1X4,X04,X13,Stanford,San Diego,X04,X13,1390,1360
2003,R1X5,X05,X12,Connecticut,BYU,X05,X12,1163,1140
2003,R1X6,X06,X11,Maryland,UNC Wilmington,X06,X11,1268,1423
2003,R1X7,X07,X10,Michigan St.,Colorado,X07,X10,1277,1160
2003,R1X8,X08,X09,LSU,Purdue,X08,X09,1261,1345
2003,R1Y1,Y01,Y16,Kentucky,IUPUI,Y01,Y16,1246,1237
2003,R1Y2,Y02,Y15,Pittsburgh,Wagner,Y02,Y15,1338,1447
2003,R1Y3,Y03,Y14,Marquette,Holy Cross,Y03,Y14,1266,1221
2003,R1Y4,Y04,Y13,Dayton,Tulsa,Y04,Y13,1173,1409
2003,R1Y5,Y05,Y12,Wisconsin,Weber St.,Y05,Y12,1458,1451
2003,R1Y6,Y06,Y11,Missouri,S Illinois,Y06,Y11,1281,1356
2003,R1Y7,Y07,Y10,Indiana,Alabama,Y07,Y10,1231,1104
2003,R1Y8,Y08,Y09,Oregon,Utah,Y08,Y09,1332,1428
2003,R1Z1,Z01,Z16,Arizona,Vermont,Z01,Z16,1112,1436
2003,R1Z2,Z02,Z15,Kansas,Utah St.,Z02,Z15,1242,1429
2003,R1Z3,Z03,Z14,Duke,Colorado St.,Z03,Z14,1181,1161
2003,R1Z4,Z04,Z13,Illinois,WKU,Z04,Z13,1228,1443
2003,R1Z5,Z05,Z12,Notre Dame,WI Milwaukee,Z05,Z12,1323,1454
2003,R1Z6,Z06,Z11,Creighton,C Michigan,Z06,Z11,1166,1141
2003,R1Z7,Z07,Z10,Memphis,Arizona St.,Z07,Z10,1272,1113
2003,R1Z8,Z08,Z09,Cincinnati,Gonzaga,Z08,Z09,1153,1211
2003,R2W1,R1W1,R1W8,Oklahoma,California,W01,W08,1328,1143
2003,R2W2,R1W2,R1W7,Wake Forest,Auburn,W02,W10,1448,1120
2003,R2W3,R1W3,R1W6,Syracuse,Oklahoma St.,W03,W06,1393,1329
2003,R2W4,R1W4,R1W5,Louisville,Butler,W04,W12,1257,1139
2003,R2X1,R1X1,R1X8,Texas,Purdue,X01,X09,1400,1345
2003,R2X2,R1X2,R1X7,Florida,Michigan St.,X02,X07,1196,1277
2003,R2X3,R1X3,R1X6,Xavier,Maryland,X03,X06,1462,1268
2003,R2X4,R1X4,R1X5,Stanford,Connecticut,X04,X05,1390,1163
2003,R2Y1,R1Y1,R1Y8,Kentucky,Utah,Y01,Y09,1246,1428
2003,R2Y2,R1Y2,R1Y7,Pittsburgh,Indiana,Y02,Y07,1338,1231
2003,R2Y3,R1Y3,R1Y6,Marquette,Missouri,Y03,Y06,1266,1281
2003,R2Y4,R1Y4,R1Y5,Wisconsin,Tulsa,Y05,Y13,1458,1409
2003,R2Z1,R1Z1,R1Z8,Arizona,Gonzaga,Z01,Z09,1112,1211
2003,R2Z2,R1Z2,R1Z7,Kansas,Arizona St.,Z02,Z10,1242,1113
2003,R2Z3,R1Z3,R1Z6,Duke,C Michigan,Z03,Z11,1181,1141
2003,R2Z4,R1Z4,R1Z5,Illinois,Notre Dame,Z04,Z05,1228,1323
2003,R3W1,R2W1,R2W4,Oklahoma,Butler,W01,W12,1328,1139
2003,R3W2,R2W2,R2W3,Syracuse,Auburn,W03,W10,1393,1120
2003,R3X1,R2X1,R2X4,Texas,Connecticut,X01,X05,1400,1163
2003,R3X2,R2X2,R2X3,Maryland,Michigan St.,X06,X07,1268,1277
2003,R3Y1,R2Y1,R2Y4,Kentucky,Wisconsin,Y01,Y05,1246,1458
2003,R3Y2,R2Y2,R2Y3,Pittsburgh,Marquette,Y02,Y03,1338,1266
2003,R3Z1,R2Z1,R2Z4,Arizona,Notre Dame,Z01,Z05,1112,1323
2003,R3Z2,R2Z2,R2Z3,Kansas,Duke,Z02,Z03,1242,1181
2003,R4W1,R3W1,R3W2,Oklahoma,Syracuse,W01,W03,1328,1393
2003,R4X1,R3X1,R3X2,Texas,Michigan St.,X01,X07,1400,1277
2003,R4Y1,R3Y1,R3Y2,Kentucky,Marquette,Y01,Y03,1246,1266
2003,R4Z1,R3Z1,R3Z2,Arizona,Kansas,Z01,Z02,1112,1242
2003,R5WX,R4W1,R4X1,Texas,Syracuse,X01,W03,1400,1393
2003,R5YZ,R4Y1,R4Z1,Kansas,Marquette,Z02,Y03,1242,1266
2003,R6CH,R5WX,R5YZ,Kansas,Syracuse,Z02,W03,1242,1393
2003,X16,X16a,X16b,TX Southern,UNC Asheville,X16a,X16b,1411,1421
2004,R1W1,W01,W16,Duke,Alabama St.,W01,W16,1181,1106
2004,R1W2,W02,W15,Mississippi St.,Monmouth NJ,W02,W15,1280,1284
2004,R1W3,W03,W14,Texas,Princeton,W03,W14,1400,1343
2004,R1W4,W04,W13,Cincinnati,ETSU,W04,W13,1153,1190
2004,R1W5,W05,W12,Illinois,Murray St.,W05,W12,1228,1293
2004,R1W6,W06,W11,North Carolina,Air Force,W06,W11,1314,1102
2004,R1W7,W07,W10,Xavier,Louisville,W07,W10,1462,1257
2004,R1W8,W08,W09,Seton Hall,Arizona,W08,W09,1371,1112
2004,R1X1,X01,X16,Stanford,UT San Antonio,X01,X16,1390,1427
2004,R1X2,X02,X15,Connecticut,Vermont,X02,X15,1163,1436
2004,R1X3,X03,X14,NC State,Louisiana,X03,X14,1301,1418
2004,R1X4,X04,X13,Maryland,UTEP,X04,X13,1268,1431
2004,R1X5,X05,X12,Syracuse,BYU,X05,X12,1393,1140
2004,R1X6,X06,X11,Vanderbilt,W Michigan,X06,X11,1435,1444
2004,R1X7,X07,X10,DePaul,Dayton,X07,X10,1177,1173
2004,R1X8,X08,X09,Alabama,S Illinois,X08,X09,1104,1356
2004,R1Y1,Y01,Y16,Saint Joseph's,Liberty,Y01,Y16,1386,1251
2004,R1Y2,Y02,Y15,Oklahoma St.,E Washington,Y02,Y15,1329,1186
2004,R1Y3,Y03,Y14,Pittsburgh,UCF,Y03,Y14,1338,1416
2004,R1Y4,Y04,Y13,Wake Forest,VCU,Y04,Y13,1448,1433
2004,R1Y5,Y05,Y12,Florida,Manhattan,Y05,Y12,1196,1264
2004,R1Y6,Y06,Y11,Wisconsin,Richmond,Y06,Y11,1458,1350
2004,R1Y7,Y07,Y10,Memphis,South Carolina,Y07,Y10,1272,1376
2004,R1Y8,Y08,Y09,Texas Tech,Charlotte,Y08,Y09,1403,1150
2004,R1Z1,Z01,Z16,Kentucky,Florida A&M,Z01,Z16,1246,1197
2004,R1Z2,Z02,Z15,Gonzaga,Valparaiso,Z02,Z15,1211,1434
2004,R1Z3,Z03,Z14,Georgia Tech,Northern Iowa,Z03,Z14,1210,1320
2004,R1Z4,Z04,Z13,Kansas,IL Chicago,Z04,Z13,1242,1227
2004,R1Z5,Z05,Z12,Providence,Pacific,Z05,Z12,1344,1334
2004,R1Z6,Z06,Z11,Boston College,Utah,Z06,Z11,1130,1428
2004,R1Z7,Z07,Z10,Michigan St.,Nevada,Z07,Z10,1277,1305
2004,R1Z8,Z08,Z09,Washington,UAB,Z08,Z09,1449,1412
2004,R2W1,R1W1,R1W8,Duke,Seton Hall,W01,W08,1181,1371
2004,R2W2,R1W2,R1W7,Mississippi St.,Xavier,W02,W07,1280,1462
2004,R2W3,R1W3,R1W6,Texas,North Carolina,W03,W06,1400,1314
2004,R2W4,R1W4,R1W5,Cincinnati,Illinois,W04,W05,1153,1228
2004,R2X1,R1X1,R1X8,Stanford,Alabama,X01,X08,1390,1104
2004,R2X2,R1X2,R1X7,Connecticut,DePaul,X02,X07,1163,1177
2004,R2X3,R1X3,R1X6,NC State,Vanderbilt,X03,X06,1301,1435
2004,R2X4,R1X4,R1X5,Maryland,Syracuse,X04,X05,1268,1393
2004,R2Y1,R1Y1,R1Y8,Saint Joseph's,Texas Tech,Y01,Y08,1386,1403
2004,R2Y2,R1Y2,R1Y7,Oklahoma St.,Memphis,Y02,Y07,1329,1272
2004,R2Y3,R1Y3,R1Y6,Pittsburgh,Wisconsin,Y03,Y06,1338,1458
2004,R2Y4,R1Y4,R1Y5,Wake Forest,Manhattan,Y04,Y12,1448,1264
2004,R2Z1,R1Z1,R1Z8,Kentucky,UAB,Z01,Z09,1246,1412
2004,R2Z2,R1Z2,R1Z7,Gonzaga,Nevada,Z02,Z10,1211,1305
2004,R2Z3,R1Z3,R1Z6,Georgia Tech,Boston College,Z03,Z06,1210,1130
2004,R2Z4,R1Z4,R1Z5,Kansas,Pacific,Z04,Z12,1242,1334
2004,R3W1,R2W1,R2W4,Duke,Illinois,W01,W05,1181,1228
2004,R3W2,R2W2,R2W3,Texas,Xavier,W03,W07,1400,1462
2004,R3X1,R2X1,R2X4,Syracuse,Alabama,X05,X08,1393,1104
2004,R3X2,R2X2,R2X3,Connecticut,Vanderbilt,X02,X06,1163,1435
2004,R3Y1,R2Y1,R2Y4,Saint Joseph's,Wake Forest,Y01,Y04,1386,1448
2004,R3Y2,R2Y2,R2Y3,Oklahoma St.,Pittsburgh,Y02,Y03,1329,1338
2004,R3Z1,R2Z1,R2Z4,Kansas,UAB,Z04,Z09,1242,1412
2004,R3Z2,R2Z2,R2Z3,Georgia Tech,Nevada,Z03,Z10,1210,1305
2004,R4W1,R3W1,R3W2,Duke,Xavier,W01,W07,1181,1462
2004,R4X1,R3X1,R3X2,Connecticut,Alabama,X02,X08,1163,1104
2004,R4Y1,R3Y1,R3Y2,Saint Joseph's,Oklahoma St.,Y01,Y02,1386,1329
2004,R4Z1,R3Z1,R3Z2,Georgia Tech,Kansas,Z03,Z04,1210,1242
2004,R5WX,R4W1,R4X1,Duke,Connecticut,W01,X02,1181,1163
2004,R5YZ,R4Y1,R4Z1,Oklahoma St.,Georgia Tech,Y02,Z03,1329,1210
2004,R6CH,R5WX,R5YZ,Connecticut,Georgia Tech,X02,Z03,1163,1210
2004,Z16,Z16a,Z16b,Florida A&M,Lehigh,Z16a,Z16b,1197,1250
2005,R1W1,W01,W16,Washington,Montana,W01,W16,1449,1285
2005,R1W2,W02,W15,Wake Forest,Chattanooga,W02,W15,1448,1151
2005,R1W3,W03,W14,Gonzaga,Winthrop,W03,W14,1211,1457
2005,R1W4,W04,W13,Louisville,Louisiana,W04,W13,1257,1418
2005,R1W5,W05,W12,Georgia Tech,G Washington,W05,W12,1210,1203
2005,R1W6,W06,W11,Texas Tech,UCLA,W06,W11,1403,1417
2005,R1W7,W07,W10,West Virginia,Creighton,W07,W10,1452,1166
2005,R1W8,W08,W09,Pacific,Pittsburgh,W08,W09,1334,1338
2005,R1X1,X01,X16,Illinois,F Dickinson,X01,X16,1228,1192
2005,R1X2,X02,X15,Oklahoma St.,SE Louisiana,X02,X15,1329,1368
2005,R1X3,X03,X14,Arizona,Utah St.,X03,X14,1112,1429
2005,R1X4,X04,X13,Boston College,Penn,X04,X13,1130,1335
2005,R1X5,X05,X12,Alabama,WI Milwaukee,X05,X12,1104,1454
2005,R1X6,X06,X11,LSU,UAB,X06,X11,1261,1412
2005,R1X7,X07,X10,S Illinois,Saint Mary's,X07,X10,1356,1388
2005,R1X8,X08,X09,Texas,Nevada,X08,X09,1400,1305
2005,R1Y1,Y01,Y16,Duke,Delaware St.,Y01,Y16,1181,1175
2005,R1Y2,Y02,Y15,Kentucky,E Kentucky,Y02,Y15,1246,1184
2005,R1Y3,Y03,Y14,Oklahoma,Niagara,Y03,Y14,1328,1310
2005,R1Y4,Y04,Y13,Syracuse,Vermont,Y04,Y13,1393,1436
2005,R1Y5,Y05,Y12,Michigan St.,Old Dominion,Y05,Y12,1277,1330
2005,R1Y6,Y06,Y11,Utah,UTEP,Y06,Y11,1428,1431
2005,R1Y7,Y07,Y10,Cincinnati,Iowa,Y07,Y10,1153,1234
2005,R1Y8,Y08,Y09,Stanford,Mississippi St.,Y08,Y09,1390,1280
2005,R1Z1,Z01,Z16,North Carolina,Oakland,Z01,Z16,1314,1324
2005,R1Z2,Z02,Z15,Connecticut,UCF,Z02,Z15,1163,1416
2005,R1Z3,Z03,Z14,Kansas,Bucknell,Z03,Z14,1242,1137
2005,R1Z4,Z04,Z13,Florida,Ohio,Z04,Z13,1196,1325
2005,R1Z5,Z05,Z12,Villanova,New Mexico,Z05,Z12,1437,1307
2005,R1Z6,Z06,Z11,Wisconsin,Northern Iowa,Z06,Z11,1458,1320
2005,R1Z7,Z07,Z10,Charlotte,NC State,Z07,Z10,1150,1301
2005,R1Z8,Z08,Z09,Minnesota,Iowa St.,Z08,Z09,1278,1235
2005,R2W1,R1W1,R1W8,Washington,Pacific,W01,W08,1449,1334
2005,R2W2,R1W2,R1W7,Wake Forest,West Virginia,W02,W07,1448,1452
2005,R2W3,R1W3,R1W6,Gonzaga,Texas Tech,W03,W06,1211,1403
2005,R2W4,R1W4,R1W5,Louisville,Georgia Tech,W04,W05,1257,1210
2005,R2X1,R1X1,R1X8,Illinois,Nevada,X01,X09,1228,1305
2005,R2X2,R1X2,R1X7,Oklahoma St.,S Illinois,X02,X07,1329,1356
2005,R2X3,R1X3,R1X6,Arizona,UAB,X03,X11,1112,1412
2005,R2X4,R1X4,R1X5,Boston College,WI Milwaukee,X04,X12,1130,1454
2005,R2Y1,R1Y1,R1Y8,Duke,Mississippi St.,Y01,Y09,1181,1280
2005,R2Y2,R1Y2,R1Y7,Kentucky,Cincinnati,Y02,Y07,1246,1153
2005,R2Y3,R1Y3,R1Y6,Oklahoma,Utah,Y03,Y06,1328,1428
2005,R2Y4,R1Y4,R1Y5,Michigan St.,Vermont,Y05,Y13,1277,1436
2005,R2Z1,R1Z1,R1Z8,North Carolina,Iowa St.,Z01,Z09,1314,1235
2005,R2Z2,R1Z2,R1Z7,Connecticut,NC State,Z02,Z10,1163,1301
2005,R2Z3,R1Z3,R1Z6,Wisconsin,Bucknell,Z06,Z14,1458,1137
2005,R2Z4,R1Z4,R1Z5,Florida,Villanova,Z04,Z05,1196,1437
2005,R3W1,R2W1,R2W4,Washington,Louisville,W01,W04,1449,1257
2005,R3W2,R2W2,R2W3,Texas Tech,West Virginia,W06,W07,1403,1452
2005,R3X1,R2X1,R2X4,Illinois,WI Milwaukee,X01,X12,1228,1454
2005,R3X2,R2X2,R2X3,Oklahoma St.,Arizona,X02,X03,1329,1112
2005,R3Y1,R2Y1,R2Y4,Duke,Michigan St.,Y01,Y05,1181,1277
2005,R3Y2,R2Y2,R2Y3,Kentucky,Utah,Y02,Y06,1246,1428
2005,R3Z1,R2Z1,R2Z4,North Carolina,Villanova,Z01,Z05,1314,1437
2005,R3Z2,R2Z2,R2Z3,Wisconsin,NC State,Z06,Z10,1458,1301
2005,R4W1,R3W1,R3W2,Louisville,West Virginia,W04,W07,1257,1452
2005,R4X1,R3X1,R3X2,Illinois,Arizona,X01,X03,1228,1112
2005,R4Y1,R3Y1,R3Y2,Kentucky,Michigan St.,Y02,Y05,1246,1277
2005,R4Z1,R3Z1,R3Z2,North Carolina,Wisconsin,Z01,Z06,1314,1458
2005,R5WX,R4W1,R4X1,Illinois,Louisville,X01,W04,1228,1257
2005,R5YZ,R4Y1,R4Z1,North Carolina,Michigan St.,Z01,Y05,1314,1277
2005,R6CH,R5WX,R5YZ,Illinois,North Carolina,X01,Z01,1228,1314
