Season,ConfAbbrev,ConfName,DayNum,WName,WTeamID,LName,LTeamID
2022,horizon,Horizon League,122,Cleveland St.,1156,Robert Morris,1352
2022,horizon,Horizon League,122,PFW,1236,IL Chicago,1227
2022,horizon,Horizon League,122,N Kentucky,1297,Detroit,1178
2022,horizon,Horizon League,122,Wright St.,1460,Oakland,1324
2022,horizon,Horizon League,126,N Kentucky,1297,PFW,1236
2022,horizon,Horizon League,126,Wright St.,1460,Cleveland St.,1156
2022,horizon,Horizon League,127,Wright St.,1460,N Kentucky,1297
2022,ivy,Ivy League,131,Princeton,1343,Cornell,1165
2022,ivy,Ivy League,131,Yale,1463,Penn,1335
2022,ivy,Ivy League,132,Yale,1463,Princeton,1343
2022,maac,Metro Atlantic Athletic Conference,127,Fairfield,1193,Canisius,1145
2022,maac,Metro Atlantic Athletic Conference,127,Quinnipiac,1346,Marist,1265
2022,maac,Metro Atlantic Athletic Conference,127,Rider,1351,Manhattan,1264
2022,maac,Metro Atlantic Athletic Conference,128,Rider,1351,Iona,1233
2022,maac,Metro Atlantic Athletic Conference,128,Saint Peter's,1389,Fairfield,1193
2022,maac,Metro Atlantic Athletic Conference,129,Monmouth NJ,1284,Niagara,1310
2022,maac,Metro Atlantic Athletic Conference,129,Quinnipiac,1346,Siena,1373
2022,maac,Metro Atlantic Athletic Conference,130,Monmouth NJ,1284,Rider,1351
2022,maac,Metro Atlantic Athletic Conference,130,Saint Peter's,1389,Quinnipiac,1346
2022,maac,Metro Atlantic Athletic Conference,131,Saint Peter's,1389,Monmouth NJ,1284
2022,mac,Mid-American Conference,129,Akron,1103,Buffalo,1138
2022,mac,Mid-American Conference,129,Kent,1245,Miami OH,1275
2022,mac,Mid-American Conference,129,Ohio,1325,Ball St.,1123
2022,mac,Mid-American Conference,129,Toledo,1405,C Michigan,1141
2022,mac,Mid-American Conference,130,Akron,1103,Toledo,1405
2022,mac,Mid-American Conference,130,Kent,1245,Ohio,1325
2022,mac,Mid-American Conference,131,Akron,1103,Kent,1245
2022,meac,Mid-Eastern Athletic Conference,128,Coppin St.,1164,Howard,1224
2022,meac,Mid-Eastern Athletic Conference,128,Norfolk St.,1313,Delaware St.,1175
2022,meac,Mid-Eastern Athletic Conference,129,Morgan St.,1288,S Carolina St.,1354
2022,meac,Mid-Eastern Athletic Conference,129,NC Central,1300,MD E Shore,1271
2022,meac,Mid-Eastern Athletic Conference,130,Coppin St.,1164,NC Central,1300
2022,meac,Mid-Eastern Athletic Conference,130,Norfolk St.,1313,Morgan St.,1288
2022,meac,Mid-Eastern Athletic Conference,131,Norfolk St.,1313,Coppin St.,1164
2022,mvc,Missouri Valley Conference,122,Illinois St.,1229,Indiana St.,1232
2022,mvc,Missouri Valley Conference,122,Valparaiso,1434,Evansville,1191
2022,mvc,Missouri Valley Conference,123,Drake,1179,S Illinois,1356
2022,mvc,Missouri Valley Conference,123,Loyola-Chicago,1260,Bradley,1133
2022,mvc,Missouri Valley Conference,123,Missouri St.,1283,Valparaiso,1434
2022,mvc,Missouri Valley Conference,123,Northern Iowa,1320,Illinois St.,1229
2022,mvc,Missouri Valley Conference,124,Drake,1179,Missouri St.,1283
2022,mvc,Missouri Valley Conference,124,Loyola-Chicago,1260,Northern Iowa,1320
2022,mvc,Missouri Valley Conference,125,Loyola-Chicago,1260,Drake,1179
2022,mwc,Mountain West Conference,128,Fresno St.,1201,San Jose St.,1363
2022,mwc,Mountain West Conference,128,Nevada,1305,New Mexico,1307
2022,mwc,Mountain West Conference,128,Utah St.,1429,Air Force,1102
2022,mwc,Mountain West Conference,129,Boise St.,1129,Nevada,1305
2022,mwc,Mountain West Conference,129,Colorado St.,1161,Utah St.,1429
2022,mwc,Mountain West Conference,129,San Diego St.,1361,Fresno St.,1201
2022,mwc,Mountain West Conference,129,Wyoming,1461,UNLV,1424
2022,mwc,Mountain West Conference,130,Boise St.,1129,Wyoming,1461
2022,mwc,Mountain West Conference,130,San Diego St.,1361,Colorado St.,1161
2022,mwc,Mountain West Conference,131,Boise St.,1129,San Diego St.,1361
2022,nec,Northeast Conference,119,Central Conn,1148,F Dickinson,1192
2022,nec,Northeast Conference,121,Bryant,1136,Central Conn,1148
2022,nec,Northeast Conference,121,LIU Brooklyn,1254,Sacred Heart,1357
2022,nec,Northeast Conference,121,Mt St. Mary's,1291,Saint Francis NY,1383
2022,nec,Northeast Conference,121,Wagner,1447,Saint Francis PA,1384
2022,nec,Northeast Conference,124,Bryant,1136,Mt St. Mary's,1291
2022,nec,Northeast Conference,124,Wagner,1447,LIU Brooklyn,1254
2022,nec,Northeast Conference,127,Bryant,1136,Wagner,1447
2022,ovc,Ohio Valley Conference,121,Tennessee St.,1398,SIUE,1188
2022,ovc,Ohio Valley Conference,121,Tennessee Tech,1399,Austin Peay,1122
2022,ovc,Ohio Valley Conference,122,Morehead St.,1287,Tennessee Tech,1399
2022,ovc,Ohio Valley Conference,122,SE Missouri St.,1369,Tennessee St.,1398
2022,ovc,Ohio Valley Conference,123,Morehead St.,1287,Belmont,1125
2022,ovc,Ohio Valley Conference,123,Murray St.,1293,SE Missouri St.,1369
2022,ovc,Ohio Valley Conference,124,Murray St.,1293,Morehead St.,1287
2022,pac_twelve,Pacific-12 Conference,128,Oregon,1332,Oregon St.,1333
2022,pac_twelve,Pacific-12 Conference,128,Stanford,1390,Arizona St.,1113
2022,pac_twelve,Pacific-12 Conference,128,Washington,1449,Utah,1428
2022,pac_twelve,Pacific-12 Conference,128,Washington St.,1450,California,1143
2022,pac_twelve,Pacific-12 Conference,129,Arizona,1112,Stanford,1390
2022,pac_twelve,Pacific-12 Conference,129,Colorado,1160,Oregon,1332
2022,pac_twelve,Pacific-12 Conference,129,UCLA,1417,Washington St.,1450
2022,pac_twelve,Pacific-12 Conference,129,USC,1425,Washington,1449
2022,pac_twelve,Pacific-12 Conference,130,Arizona,1112,Colorado,1160
2022,pac_twelve,Pacific-12 Conference,130,UCLA,1417,USC,1425
2022,pac_twelve,Pacific-12 Conference,131,Arizona,1112,UCLA,1417
2022,patriot,Patriot League,120,American Univ,1110,Holy Cross,1221
2022,patriot,Patriot League,120,Bucknell,1137,Lafayette,1248
2022,patriot,Patriot League,122,Boston Univ,1131,Loyola MD,1259
2022,patriot,Patriot League,122,Colgate,1159,Bucknell,1137
2022,patriot,Patriot League,122,Lehigh,1250,Army,1119
2022,patriot,Patriot League,122,Navy,1298,American Univ,1110
2022,patriot,Patriot League,125,Colgate,1159,Lehigh,1250
2022,patriot,Patriot League,125,Navy,1298,Boston Univ,1131
2022,patriot,Patriot League,128,Colgate,1159,Navy,1298
2022,sec,Southeastern Conference,128,Missouri,1281,Mississippi,1279
2022,sec,Southeastern Conference,128,Vanderbilt,1435,Georgia,1208
2022,sec,Southeastern Conference,129,LSU,1261,Missouri,1281
2022,sec,Southeastern Conference,129,Mississippi St.,1280,South Carolina,1376
2022,sec,Southeastern Conference,129,Texas A&M,1401,Florida,1196
2022,sec,Southeastern Conference,129,Vanderbilt,1435,Alabama,1104
2022,sec,Southeastern Conference,130,Arkansas,1116,LSU,1261
2022,sec,Southeastern Conference,130,Kentucky,1246,Vanderbilt,1435
2022,sec,Southeastern Conference,130,Tennessee,1397,Mississippi St.,1280
2022,sec,Southeastern Conference,130,Texas A&M,1401,Auburn,1120
2022,sec,Southeastern Conference,131,Tennessee,1397,Kentucky,1246
2022,sec,Southeastern Conference,131,Texas A&M,1401,Arkansas,1116
2022,sec,Southeastern Conference,132,Tennessee,1397,Texas A&M,1401
2022,southern,Southern Conference,123,Citadel,1154,ETSU,1190
2022,southern,Southern Conference,123,Mercer,1273,W Carolina,1441
2022,southern,Southern Conference,124,Chattanooga,1151,Citadel,1154
2022,southern,Southern Conference,124,Furman,1202,Mercer,1273
2022,southern,Southern Conference,124,Samford,1359,UNC Greensboro,1422
2022,southern,Southern Conference,124,Wofford,1459,VMI,1440
2022,southern,Southern Conference,125,Chattanooga,1151,Wofford,1459
2022,southern,Southern Conference,125,Furman,1202,Samford,1359
2022,southern,Southern Conference,126,Chattanooga,1151,Furman,1202
2022,southland,Southland Conference,128,Houston Chr,1223,Incarnate Word,1230
2022,southland,Southland Conference,128,McNeese St.,1270,Northwestern LA,1322
2022,southland,Southland Conference,129,New Orleans,1309,McNeese St.,1270
2022,southland,Southland Conference,129,TAM C. Christi,1394,Houston Chr,1223
2022,southland,Southland Conference,130,SE Louisiana,1368,New Orleans,1309
2022,southland,Southland Conference,130,TAM C. Christi,1394,Nicholls St.,1311
2022,southland,Southland Conference,131,TAM C. Christi,1394,SE Louisiana,1368
2022,summit,Summit League,124,N Dakota St.,1295,Denver,1176
2022,summit,Summit League,124,S Dakota St.,1355,NE Omaha,1303
2022,summit,Summit League,125,Oral Roberts,1331,W Illinois,1442
2022,summit,Summit League,125,South Dakota,1377,Missouri KC,1282
2022,summit,Summit League,126,N Dakota St.,1295,Oral Roberts,1331
2022,summit,Summit League,126,S Dakota St.,1355,South Dakota,1377
2022,summit,Summit League,127,S Dakota St.,1355,N Dakota St.,1295
2022,sun_belt,Sun Belt Conference,122,Ark Little Rock,1114,South Alabama,1375
2022,sun_belt,Sun Belt Conference,122,Arkansas St.,1117,ULM,1419
2022,sun_belt,Sun Belt Conference,122,Ga Southern,1204,Coastal Car,1157
2022,sun_belt,Sun Belt Conference,122,Louisiana,1418,UT Arlington,1426
2022,sun_belt,Sun Belt Conference,124,Appalachian St.,1111,Ga Southern,1204
2022,sun_belt,Sun Belt Conference,124,Georgia St.,1209,Arkansas St.,1117
2022,sun_belt,Sun Belt Conference,124,Troy,1407,Ark Little Rock,1114
2022,sun_belt,Sun Belt Conference,124,Louisiana,1418,Texas St.,1402
2022,sun_belt,Sun Belt Conference,125,Georgia St.,1209,Appalachian St.,1111
2022,sun_belt,Sun Belt Conference,125,Louisiana,1418,Troy,1407
2022,sun_belt,Sun Belt Conference,126,Georgia St.,1209,Louisiana,1418
2022,swac,Southwest Athletic Conference,128,Alcorn St.,1108,Prairie View,1341
2022,swac,Southwest Athletic Conference,128,TX Southern,1411,Jackson St.,1238
2022,swac,Southwest Athletic Conference,129,Alabama A&M,1105,Florida A&M,1197
2022,swac,Southwest Athletic Conference,129,Grambling,1212,Southern Univ,1380
2022,swac,Southwest Athletic Conference,130,Alcorn St.,1108,Alabama A&M,1105
2022,swac,Southwest Athletic Conference,130,TX Southern,1411,Grambling,1212
2022,swac,Southwest Athletic Conference,131,TX Southern,1411,Alcorn St.,1108
2022,wac,Western Athletic Conference,127,Utah Valley,1430,Chicago St.,1152
2022,wac,Western Athletic Conference,127,Cal Baptist,1465,UTRGV,1410
2022,wac,Western Athletic Conference,128,Abilene Chr,1101,Utah Valley,1430
2022,wac,Western Athletic Conference,128,Sam Houston St.,1358,Cal Baptist,1465
2022,wac,Western Athletic Conference,129,Abilene Chr,1101,SF Austin,1372
2022,wac,Western Athletic Conference,129,Grand Canyon,1213,Sam Houston St.,1358
2022,wac,Western Athletic Conference,130,Abilene Chr,1101,Seattle,1370
2022,wac,Western Athletic Conference,130,New Mexico St.,1308,Grand Canyon,1213
2022,wac,Western Athletic Conference,131,New Mexico St.,1308,Abilene Chr,1101
2022,wcc,West Coast Conference,122,Loy Marymount,1258,Pacific,1334
2022,wcc,West Coast Conference,122,San Diego,1360,Pepperdine,1337
2022,wcc,West Coast Conference,123,BYU,1140,Loy Marymount,1258
2022,wcc,West Coast Conference,123,Portland,1339,San Diego,1360
2022,wcc,West Coast Conference,124,San Francisco,1362,BYU,1140
2022,wcc,West Coast Conference,124,Santa Clara,1365,Portland,1339
2022,wcc,West Coast Conference,126,Gonzaga,1211,San Francisco,1362
2022,wcc,West Coast Conference,126,Saint Mary's,1388,Santa Clara,1365
2022,wcc,West Coast Conference,127,Gonzaga,1211,Saint Mary's,1388
2023,a_sun,Atlantic Sun Conference,119,Bellarmine,1468,North Florida,1316
2023,a_sun,Atlantic Sun Conference,119,Queens NC,1474,FGCU,1195
2023,a_sun,Atlantic Sun Conference,120,E Kentucky,1184,North Alabama,1466
2023,a_sun,Atlantic Sun Conference,120,Kennesaw,1244,Queens NC,1474
2023,a_sun,Atlantic Sun Conference,120,Liberty,1251,Bellarmine,1468
2023,a_sun,Atlantic Sun Conference,120,Lipscomb,1252,Stetson,1391
2023,a_sun,Atlantic Sun Conference,122,Kennesaw,1244,Lipscomb,1252
2023,a_sun,Atlantic Sun Conference,122,Liberty,1251,E Kentucky,1184
2023,a_sun,Atlantic Sun Conference,125,Kennesaw,1244,Liberty,1251
2023,a_ten,Atlantic 10 Conference,127,La Salle,1247,Rhode Island,1348
2023,a_ten,Atlantic 10 Conference,127,Richmond,1350,Massachusetts,1269
2023,a_ten,Atlantic 10 Conference,127,Saint Joseph's,1386,Loyola-Chicago,1260
2023,a_ten,Atlantic 10 Conference,128,Davidson,1172,St. Bonaventure,1382
2023,a_ten,Atlantic 10 Conference,128,George Mason,1206,Richmond,1350
2023,a_ten,Atlantic 10 Conference,128,La Salle,1247,Duquesne,1182
2023,a_ten,Atlantic 10 Conference,128,Saint Joseph's,1386,G Washington,1203
2023,a_ten,Atlantic 10 Conference,129,Dayton,1173,Saint Joseph's,1386
2023,a_ten,Atlantic 10 Conference,129,Fordham,1200,La Salle,1247
2023,a_ten,Atlantic 10 Conference,129,Saint Louis,1387,George Mason,1206
2023,a_ten,Atlantic 10 Conference,129,VCU,1433,Davidson,1172
2023,a_ten,Atlantic 10 Conference,131,Dayton,1173,Fordham,1200
2023,a_ten,Atlantic 10 Conference,131,VCU,1433,Saint Louis,1387
2023,a_ten,Atlantic 10 Conference,132,VCU,1433,Dayton,1173
2023,aac,American Athletic Conference,129,East Carolina,1187,South Florida,1378
2023,aac,American Athletic Conference,129,UCF,1416,SMU,1374
2023,aac,American Athletic Conference,129,Wichita St.,1455,Tulsa,1409
2023,aac,American Athletic Conference,130,Cincinnati,1153,Temple,1396
2023,aac,American Athletic Conference,130,Houston,1222,East Carolina,1187
2023,aac,American Athletic Conference,130,Memphis,1272,UCF,1416
2023,aac,American Athletic Conference,130,Tulane,1408,Wichita St.,1455
2023,aac,American Athletic Conference,131,Houston,1222,Cincinnati,1153
2023,aac,American Athletic Conference,131,Memphis,1272,Tulane,1408
2023,aac,American Athletic Conference,132,Memphis,1272,Houston,1222
2023,acc,Atlantic Coast Conference,127,Boston College,1130,Louisville,1257
2023,acc,Atlantic Coast Conference,127,Georgia Tech,1210,Florida St.,1199
2023,acc,Atlantic Coast Conference,127,Virginia Tech,1439,Notre Dame,1323
2023,acc,Atlantic Coast Conference,128,NC State,1301,Virginia Tech,1439
2023,acc,Atlantic Coast Conference,128,North Carolina,1314,Boston College,1130
2023,acc,Atlantic Coast Conference,128,Pittsburgh,1338,Georgia Tech,1210
2023,acc,Atlantic Coast Conference,128,Wake Forest,1448,Syracuse,1393
2023,acc,Atlantic Coast Conference,129,Clemson,1155,NC State,1301
2023,acc,Atlantic Coast Conference,129,Duke,1181,Pittsburgh,1338
2023,acc,Atlantic Coast Conference,129,Miami FL,1274,Wake Forest,1448
2023,acc,Atlantic Coast Conference,129,Virginia,1438,North Carolina,1314
2023,acc,Atlantic Coast Conference,130,Duke,1181,Miami FL,1274
2023,acc,Atlantic Coast Conference,130,Virginia,1438,Clemson,1155
2023,acc,Atlantic Coast Conference,131,Duke,1181,Virginia,1438
2023,aec,America East Conference,124,Binghamton,1127,UMBC,1420
2023,aec,America East Conference,124,MA Lowell,1262,Maine,1263
2023,aec,America East Conference,124,New Hampshire,1306,Bryant,1136
2023,aec,America East Conference,124,Vermont,1436,NJIT,1312
2023,aec,America East Conference,127,MA Lowell,1262,New Hampshire,1306
2023,aec,America East Conference,127,Vermont,1436,Binghamton,1127
2023,aec,America East Conference,131,Vermont,1436,MA Lowell,1262
2023,big_east,Big East Conference,128,DePaul,1177,Seton Hall,1371
2023,big_east,Big East Conference,128,St. John's,1385,Butler,1139
2023,big_east,Big East Conference,128,Villanova,1437,Georgetown,1207
2023,big_east,Big East Conference,129,Connecticut,1163,Providence,1344
2023,big_east,Big East Conference,129,Creighton,1166,Villanova,1437
2023,big_east,Big East Conference,129,Marquette,1266,St. John's,1385
2023,big_east,Big East Conference,129,Xavier,1462,DePaul,1177
2023,big_east,Big East Conference,130,Marquette,1266,Connecticut,1163
2023,big_east,Big East Conference,130,Xavier,1462,Creighton,1166
2023,big_east,Big East Conference,131,Marquette,1266,Xavier,1462
2023,big_sky,Big Sky Conference,124,N Colorado,1294,Portland St.,1340
2023,big_sky,Big Sky Conference,124,Northern Arizona,1319,Idaho,1225
2023,big_sky,Big Sky Conference,125,Montana St.,1286,N Colorado,1294
2023,big_sky,Big Sky Conference,125,Northern Arizona,1319,E Washington,1186
2023,big_sky,Big Sky Conference,126,Montana,1285,Idaho St.,1226
2023,big_sky,Big Sky Conference,126,Weber St.,1451,CS Sacramento,1170
2023,big_sky,Big Sky Conference,127,Montana St.,1286,Weber St.,1451
2023,big_sky,Big Sky Conference,127,Northern Arizona,1319,Montana,1285
2023,big_sky,Big Sky Conference,128,Montana St.,1286,Northern Arizona,1319
2023,big_south,Big South Conference,121,Campbell,1144,Presbyterian,1342
2023,big_south,Big South Conference,121,Charleston So,1149,High Point,1219
2023,big_south,Big South Conference,123,Campbell,1144,Longwood,1255
2023,big_south,Big South Conference,123,Radford,1347,Winthrop,1457
2023,big_south,Big South Conference,123,SC Upstate,1367,Gardner Webb,1205
2023,big_south,Big South Conference,123,UNC Asheville,1421,Charleston So,1149
2023,big_south,Big South Conference,124,Campbell,1144,Radford,1347
2023,big_south,Big South Conference,124,UNC Asheville,1421,SC Upstate,1367
2023,big_south,Big South Conference,125,UNC Asheville,1421,Campbell,1144
2023,big_ten,Big Ten Conference,128,Minnesota,1278,Nebraska,1304
2023,big_ten,Big Ten Conference,128,Ohio St.,1326,Wisconsin,1458
2023,big_ten,Big Ten Conference,129,Maryland,1268,Minnesota,1278
2023,big_ten,Big Ten Conference,129,Ohio St.,1326,Iowa,1234
2023,big_ten,Big Ten Conference,129,Penn St.,1336,Illinois,1228
2023,big_ten,Big Ten Conference,129,Rutgers,1353,Michigan,1276
2023,big_ten,Big Ten Conference,130,Indiana,1231,Maryland,1268
2023,big_ten,Big Ten Conference,130,Ohio St.,1326,Michigan St.,1277
2023,big_ten,Big Ten Conference,130,Penn St.,1336,Northwestern,1321
2023,big_ten,Big Ten Conference,130,Purdue,1345,Rutgers,1353
2023,big_ten,Big Ten Conference,131,Penn St.,1336,Indiana,1231
2023,big_ten,Big Ten Conference,131,Purdue,1345,Ohio St.,1326
2023,big_ten,Big Ten Conference,132,Purdue,1345,Penn St.,1336
2023,big_twelve,Big 12 Conference,128,Oklahoma St.,1329,Oklahoma,1328
2023,big_twelve,Big 12 Conference,128,West Virginia,1452,Texas Tech,1403
2023,big_twelve,Big 12 Conference,129,Iowa St.,1235,Baylor,1124
2023,big_twelve,Big 12 Conference,129,Kansas,1242,West Virginia,1452
2023,big_twelve,Big 12 Conference,129,TCU,1395,Kansas St.,1243
2023,big_twelve,Big 12 Conference,129,Texas,1400,Oklahoma St.,1329
2023,big_twelve,Big 12 Conference,130,Kansas,1242,Iowa St.,1235
2023,big_twelve,Big 12 Conference,130,Texas,1400,TCU,1395
2023,big_twelve,Big 12 Conference,131,Texas,1400,Kansas,1242
2023,big_west,Big West Conference,127,Cal Poly,1142,Long Beach St.,1253
2023,big_west,Big West Conference,127,CS Bakersfield,1167,CS Northridge,1169
2023,big_west,Big West Conference,129,CS Fullerton,1168,Hawaii,1218
2023,big_west,Big West Conference,129,UC Santa Barbara,1364,Cal Poly,1142
2023,big_west,Big West Conference,129,UC Irvine,1414,CS Bakersfield,1167
2023,big_west,Big West Conference,129,UC Riverside,1415,UC Davis,1413
2023,big_west,Big West Conference,130,CS Fullerton,1168,UC Irvine,1414
2023,big_west,Big West Conference,130,UC Santa Barbara,1364,UC Riverside,1415
2023,big_west,Big West Conference,131,UC Santa Barbara,1364,CS Fullerton,1168
2023,caa,Coastal Athletic Association,123,Monmouth NJ,1284,Hampton,1214
2023,caa,Coastal Athletic Association,124,Delaware,1174,Northeastern,1318
2023,caa,Coastal Athletic Association,124,Drexel,1180,Monmouth NJ,1284
2023,caa,Coastal Athletic Association,124,Stony Brook,1392,NC A&T,1299
2023,caa,Coastal Athletic Association,124,William & Mary,1456,Elon,1189
2023,caa,Coastal Athletic Association,125,Col Charleston,1158,Stony Brook,1392
2023,caa,Coastal Athletic Association,125,Hofstra,1220,William & Mary,1456
2023,caa,Coastal Athletic Association,125,Towson,1406,Delaware,1174
2023,caa,Coastal Athletic Association,125,UNC Wilmington,1423,Drexel,1180
2023,caa,Coastal Athletic Association,126,Col Charleston,1158,Towson,1406
2023,caa,Coastal Athletic Association,126,UNC Wilmington,1423,Hofstra,1220
2023,caa,Coastal Athletic Association,127,Col Charleston,1158,UNC Wilmington,1423
2023,cusa,Conference USA,128,Louisiana Tech,1256,Florida Intl,1198
2023,cusa,Conference USA,128,Rice,1349,UT San Antonio,1427
2023,cusa,Conference USA,128,WKU,1443,UTEP,1431
2023,cusa,Conference USA,129,FL Atlantic,1194,WKU,1443
2023,cusa,Conference USA,129,MTSU,1292,Charlotte,1150
2023,cusa,Conference USA,129,North Texas,1317,Louisiana Tech,1256
2023,cusa,Conference USA,129,UAB,1412,Rice,1349
2023,cusa,Conference USA,130,FL Atlantic,1194,MTSU,1292
2023,cusa,Conference USA,130,UAB,1412,North Texas,1317
2023,cusa,Conference USA,131,FL Atlantic,1194,UAB,1412
2023,horizon,Horizon League,120,Detroit,1178,PFW,1236
2023,horizon,Horizon League,120,Robert Morris,1352,IUPUI,1237
2023,horizon,Horizon League,120,Wright St.,1460,WI Green Bay,1453
2023,horizon,Horizon League,122,Cleveland St.,1156,Robert Morris,1352
2023,horizon,Horizon League,122,N Kentucky,1297,Oakland,1324
2023,horizon,Horizon League,122,WI Milwaukee,1454,Wright St.,1460
2023,horizon,Horizon League,122,Youngstown St.,1464,Detroit,1178
2023,horizon,Horizon League,126,Cleveland St.,1156,WI Milwaukee,1454
2023,horizon,Horizon League,126,N Kentucky,1297,Youngstown St.,1464
2023,horizon,Horizon League,127,N Kentucky,1297,Cleveland St.,1156
2023,ivy,Ivy League,131,Princeton,1343,Penn,1335
2023,ivy,Ivy League,131,Yale,1463,Cornell,1165
2023,ivy,Ivy League,132,Princeton,1343,Yale,1463
2023,maac,Metro Atlantic Athletic Conference,127,Marist,1265,Manhattan,1264
2023,maac,Metro Atlantic Athletic Conference,127,Mt St. Mary's,1291,Canisius,1145
2023,maac,Metro Atlantic Athletic Conference,127,Saint Peter's,1389,Fairfield,1193
2023,maac,Metro Atlantic Athletic Conference,128,Iona,1233,Mt St. Mary's,1291
2023,maac,Metro Atlantic Athletic Conference,128,Saint Peter's,1389,Rider,1351
2023,maac,Metro Atlantic Athletic Conference,129,Marist,1265,Quinnipiac,1346
2023,maac,Metro Atlantic Athletic Conference,129,Niagara,1310,Siena,1373
2023,maac,Metro Atlantic Athletic Conference,130,Iona,1233,Niagara,1310
2023,maac,Metro Atlantic Athletic Conference,130,Marist,1265,Saint Peter's,1389
2023,maac,Metro Atlantic Athletic Conference,131,Iona,1233,Marist,1265
2023,mac,Mid-American Conference,129,Akron,1103,Buffalo,1138
2023,mac,Mid-American Conference,129,Kent,1245,N Illinois,1296
2023,mac,Mid-American Conference,129,Ohio,1325,Ball St.,1123
2023,mac,Mid-American Conference,129,Toledo,1405,Miami OH,1275
2023,mac,Mid-American Conference,130,Kent,1245,Akron,1103
2023,mac,Mid-American Conference,130,Toledo,1405,Ohio,1325
2023,mac,Mid-American Conference,131,Kent,1245,Toledo,1405
2023,meac,Mid-Eastern Athletic Conference,128,Howard,1224,S Carolina St.,1354
2023,meac,Mid-Eastern Athletic Conference,128,NC Central,1300,Delaware St.,1175
2023,meac,Mid-Eastern Athletic Conference,129,MD E Shore,1271,Morgan St.,1288
2023,meac,Mid-Eastern Athletic Conference,129,Norfolk St.,1313,Coppin St.,1164
2023,meac,Mid-Eastern Athletic Conference,130,Howard,1224,MD E Shore,1271
2023,meac,Mid-Eastern Athletic Conference,130,Norfolk St.,1313,NC Central,1300
2023,meac,Mid-Eastern Athletic Conference,131,Howard,1224,Norfolk St.,1313
2023,mvc,Missouri Valley Conference,122,Indiana St.,1232,Evansville,1191
2023,mvc,Missouri Valley Conference,122,Missouri St.,1283,IL Chicago,1227
2023,mvc,Missouri Valley Conference,122,Murray St.,1293,Valparaiso,1434
2023,mvc,Missouri Valley Conference,122,Northern Iowa,1320,Illinois St.,1229
2023,mvc,Missouri Valley Conference,123,Bradley,1133,Northern Iowa,1320
2023,mvc,Missouri Valley Conference,123,Drake,1179,Murray St.,1293
2023,mvc,Missouri Valley Conference,123,Indiana St.,1232,Belmont,1125
2023,mvc,Missouri Valley Conference,123,S Illinois,1356,Missouri St.,1283
2023,mvc,Missouri Valley Conference,124,Bradley,1133,Indiana St.,1232
2023,mvc,Missouri Valley Conference,124,Drake,1179,S Illinois,1356
2023,mvc,Missouri Valley Conference,125,Drake,1179,Bradley,1133
2023,mwc,Mountain West Conference,128,Colorado St.,1161,Fresno St.,1201
2023,mwc,Mountain West Conference,128,New Mexico,1307,Wyoming,1461
2023,mwc,Mountain West Conference,128,UNLV,1424,Air Force,1102
2023,mwc,Mountain West Conference,129,Boise St.,1129,UNLV,1424
2023,mwc,Mountain West Conference,129,San Diego St.,1361,Colorado St.,1161
2023,mwc,Mountain West Conference,129,San Jose St.,1363,Nevada,1305
2023,mwc,Mountain West Conference,129,Utah St.,1429,New Mexico,1307
2023,mwc,Mountain West Conference,130,San Diego St.,1361,San Jose St.,1363
2023,mwc,Mountain West Conference,130,Utah St.,1429,Boise St.,1129
2023,mwc,Mountain West Conference,131,San Diego St.,1361,Utah St.,1429
2023,nec,Northeast Conference,121,F Dickinson,1192,Saint Francis NY,1383
2023,nec,Northeast Conference,121,Sacred Heart,1357,Wagner,1447
2023,nec,Northeast Conference,121,Saint Francis PA,1384,Central Conn,1148
2023,nec,Northeast Conference,121,Merrimack,1467,LIU Brooklyn,1254
2023,nec,Northeast Conference,124,F Dickinson,1192,Saint Francis PA,1384
2023,nec,Northeast Conference,124,Merrimack,1467,Sacred Heart,1357
2023,nec,Northeast Conference,127,Merrimack,1467,F Dickinson,1192
2023,ovc,Ohio Valley Conference,121,SIUE,1188,Southern Indiana,1475
2023,ovc,Ohio Valley Conference,121,SE Missouri St.,1369,Lindenwood,1473
2023,ovc,Ohio Valley Conference,122,SE Missouri St.,1369,Tennessee St.,1398
2023,ovc,Ohio Valley Conference,122,TN Martin,1404,SIUE,1188
2023,ovc,Ohio Valley Conference,123,SE Missouri St.,1369,Morehead St.,1287
2023,ovc,Ohio Valley Conference,123,Tennessee Tech,1399,TN Martin,1404
2023,ovc,Ohio Valley Conference,124,SE Missouri St.,1369,Tennessee Tech,1399
2023,pac_twelve,Pacific-12 Conference,128,Arizona St.,1113,Oregon St.,1333
2023,pac_twelve,Pacific-12 Conference,128,Colorado,1160,Washington,1449
2023,pac_twelve,Pacific-12 Conference,128,Stanford,1390,Utah,1428
2023,pac_twelve,Pacific-12 Conference,128,Washington St.,1450,California,1143
2023,pac_twelve,Pacific-12 Conference,129,Arizona,1112,Stanford,1390
2023,pac_twelve,Pacific-12 Conference,129,Arizona St.,1113,USC,1425
2023,pac_twelve,Pacific-12 Conference,129,Oregon,1332,Washington St.,1450
2023,pac_twelve,Pacific-12 Conference,129,UCLA,1417,Colorado,1160
2023,pac_twelve,Pacific-12 Conference,130,Arizona,1112,Arizona St.,1113
2023,pac_twelve,Pacific-12 Conference,130,UCLA,1417,Oregon,1332
