Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT
2008,137,Arkansas,1116,86,Indiana,1231,72,0
2008,137,Butler,1139,81,South Alabama,1375,61,0
2008,137,Davidson,1172,82,Gonzaga,1211,76,0
2008,137,Georgetown,1207,66,UMBC,1420,47,0
2008,137,Louisville,1257,79,Boise St.,1129,61,0
2008,137,Memphis,1272,87,UT Arlington,1426,63,0
2008,137,Miami FL,1274,78,Saint Mary's,1388,64,0
2008,137,Mississippi St.,1280,76,Oregon,1332,69,0
2008,137,North Carolina,1314,113,Mt St. Mary's,1291,74,0
2008,137,Oklahoma,1328,72,Saint Joseph's,1386,64,0
2008,137,San Diego,1360,70,Connecticut,1163,69,1
2008,137,Siena,1373,83,Vanderbilt,1435,62,0
2008,137,Tennessee,1397,72,American Univ,1110,57,0
2008,137,Texas,1400,74,Austin Peay,1122,54,0
2008,137,Villanova,1437,75,Clemson,1155,69,0
2008,137,WKU,1443,101,Drake,1179,99,1
2008,138,Kansas,1242,75,UNLV,1424,56,0
2008,138,Michigan St.,1277,65,Pittsburgh,1338,54,0
2008,138,Stanford,1390,82,Marquette,1266,81,1
2008,138,UCLA,1417,51,Texas A&M,1401,49,0
2008,138,Washington St.,1450,61,Notre Dame,1323,41,0
2008,138,West Virginia,1452,73,Duke,1181,67,0
2008,138,Wisconsin,1458,72,Kansas St.,1243,55,0
2008,138,Xavier,1462,85,Purdue,1345,78,0
2008,139,Davidson,1172,74,Georgetown,1207,70,0
2008,139,Louisville,1257,78,Oklahoma,1328,48,0
2008,139,Memphis,1272,77,Mississippi St.,1280,74,0
2008,139,North Carolina,1314,108,Arkansas,1116,77,0
2008,139,Tennessee,1397,76,Butler,1139,71,1
2008,139,Texas,1400,75,Miami FL,1274,72,0
2008,139,Villanova,1437,84,Siena,1373,72,0
2008,139,WKU,1443,72,San Diego,1360,63,0
2008,143,Louisville,1257,79,Tennessee,1397,60,0
2008,143,North Carolina,1314,68,Washington St.,1450,47,0
2008,143,UCLA,1417,88,WKU,1443,78,0
2008,143,Xavier,1462,79,West Virginia,1452,75,1
2008,144,Davidson,1172,73,Wisconsin,1458,56,0
2008,144,Kansas,1242,72,Villanova,1437,57,0
2008,144,Memphis,1272,92,Michigan St.,1277,74,0
2008,144,Texas,1400,82,Stanford,1390,62,0
2008,145,North Carolina,1314,83,Louisville,1257,73,0
2008,145,UCLA,1417,76,Xavier,1462,57,0
2008,146,Kansas,1242,59,Davidson,1172,57,0
2008,146,Memphis,1272,85,Texas,1400,67,0
2008,152,Kansas,1242,84,North Carolina,1314,66,0
2008,152,Memphis,1272,78,UCLA,1417,63,0
2008,154,Kansas,1242,75,Memphis,1272,68,1
2009,134,Morehead St.,1287,58,Alabama St.,1106,43,0
2009,136,Connecticut,1163,103,Chattanooga,1151,47,0
2009,136,Duke,1181,86,Binghamton,1127,62,0
2009,136,Gonzaga,1211,77,Akron,1103,64,0
2009,136,LSU,1261,75,Butler,1139,71,0
2009,136,Maryland,1268,84,California,1143,71,0
2009,136,Memphis,1272,81,CS Northridge,1169,70,0
2009,136,Michigan,1276,62,Clemson,1155,59,0
2009,136,North Carolina,1314,101,Radford,1347,58,0
2009,136,Oklahoma,1328,82,Morgan St.,1288,54,0
2009,136,Purdue,1345,61,Northern Iowa,1320,56,0
2009,136,Texas,1400,76,Minnesota,1278,62,0
2009,136,Texas A&M,1401,79,BYU,1140,66,0
2009,136,UCLA,1417,65,VCU,1433,64,0
2009,136,Villanova,1437,80,American Univ,1110,67,0
2009,136,WKU,1443,76,Illinois,1228,72,0
2009,136,Washington,1449,71,Mississippi St.,1280,58,0
2009,137,Arizona,1112,84,Utah,1428,71,0
2009,137,Arizona St.,1113,66,Temple,1396,57,0
2009,137,Cleveland St.,1156,84,Wake Forest,1448,69,0
2009,137,Dayton,1173,68,West Virginia,1452,60,0
2009,137,Kansas,1242,84,N Dakota St.,1295,74,0
2009,137,Louisville,1257,74,Morehead St.,1287,54,0
2009,137,Marquette,1266,58,Utah St.,1429,57,0
2009,137,Michigan St.,1277,77,Robert Morris,1352,62,0
2009,137,Missouri,1281,78,Cornell,1165,59,0
2009,137,Oklahoma St.,1329,77,Tennessee,1397,75,0
2009,137,Pittsburgh,1338,72,ETSU,1190,62,0
2009,137,Siena,1373,74,Ohio St.,1326,72,2
2009,137,Syracuse,1393,59,SF Austin,1372,44,0
2009,137,USC,1425,72,Boston College,1130,55,0
2009,137,Wisconsin,1458,61,Florida St.,1199,59,1
2009,137,Xavier,1462,77,Portland St.,1340,59,0
2009,138,Connecticut,1163,92,Texas A&M,1401,66,0
2009,138,Duke,1181,74,Texas,1400,69,0
2009,138,Gonzaga,1211,83,WKU,1443,81,0
2009,138,Memphis,1272,89,Maryland,1268,70,0
2009,138,North Carolina,1314,84,LSU,1261,70,0
2009,138,Oklahoma,1328,73,Michigan,1276,63,0
2009,138,Purdue,1345,76,Washington,1449,74,0
2009,138,Villanova,1437,89,UCLA,1417,69,0
2009,139,Arizona,1112,71,Cleveland St.,1156,57,0
2009,139,Kansas,1242,60,Dayton,1173,43,0
2009,139,Louisville,1257,79,Siena,1373,72,0
2009,139,Michigan St.,1277,74,USC,1425,69,0
2009,139,Missouri,1281,83,Marquette,1266,79,0
2009,139,Pittsburgh,1338,84,Oklahoma St.,1329,76,0
2009,139,Syracuse,1393,78,Arizona St.,1113,67,0
2009,139,Xavier,1462,60,Wisconsin,1458,49,0
2009,143,Connecticut,1163,72,Purdue,1345,60,0
2009,143,Missouri,1281,102,Memphis,1272,91,0
2009,143,Pittsburgh,1338,60,Xavier,1462,55,0
2009,143,Villanova,1437,77,Duke,1181,54,0
2009,144,Louisville,1257,103,Arizona,1112,64,0
2009,144,Michigan St.,1277,67,Kansas,1242,62,0
2009,144,North Carolina,1314,98,Gonzaga,1211,77,0
2009,144,Oklahoma,1328,84,Syracuse,1393,71,0
2009,145,Connecticut,1163,82,Missouri,1281,75,0
2009,145,Villanova,1437,78,Pittsburgh,1338,76,0
2009,146,Michigan St.,1277,64,Louisville,1257,52,0
2009,146,North Carolina,1314,72,Oklahoma,1328,60,0
2009,152,Michigan St.,1277,82,Connecticut,1163,73,0
2009,152,North Carolina,1314,83,Villanova,1437,69,0
2009,154,North Carolina,1314,89,Michigan St.,1277,72,0
2010,134,Ark Pine Bluff,1115,61,Winthrop,1457,44,0
2010,136,Baylor,1124,68,Sam Houston St.,1358,59,0
2010,136,Butler,1139,77,UTEP,1431,59,0
2010,136,BYU,1140,99,Florida,1196,92,2
2010,136,Kansas,1242,90,Lehigh,1250,74,0
2010,136,Kansas St.,1243,82,North Texas,1317,62,0
2010,136,Kentucky,1246,100,ETSU,1190,71,0
2010,136,Murray St.,1293,66,Vanderbilt,1435,65,0
2010,136,New Mexico,1307,62,Montana,1285,57,0
2010,136,Northern Iowa,1320,69,UNLV,1424,66,0
2010,136,Ohio,1325,97,Georgetown,1207,83,0
2010,136,Old Dominion,1330,51,Notre Dame,1323,50,0
2010,136,Saint Mary's,1388,80,Richmond,1350,71,0
2010,136,Tennessee,1397,62,San Diego St.,1361,59,0
2010,136,Villanova,1437,73,Robert Morris,1352,70,1
2010,136,Wake Forest,1448,81,Texas,1400,80,1
2010,136,Washington,1449,80,Marquette,1266,78,0
2010,137,California,1143,77,Louisville,1257,62,0
2010,137,Cornell,1165,78,Temple,1396,65,0
2010,137,Duke,1181,73,Ark Pine Bluff,1115,44,0
2010,137,Georgia Tech,1210,64,Oklahoma St.,1329,59,0
2010,137,Gonzaga,1211,67,Florida St.,1199,60,0
2010,137,Maryland,1268,89,Houston,1222,77,0
2010,137,Michigan St.,1277,70,New Mexico St.,1308,67,0
2010,137,Missouri,1281,86,Clemson,1155,78,0
2010,137,Ohio St.,1326,68,UC Santa Barbara,1364,51,0
2010,137,Pittsburgh,1338,89,Oakland,1324,66,0
2010,137,Purdue,1345,72,Siena,1373,64,0
2010,137,Syracuse,1393,79,Vermont,1436,56,0
2010,137,Texas A&M,1401,69,Utah St.,1429,53,0
2010,137,West Virginia,1452,77,Morgan St.,1288,50,0
2010,137,Wisconsin,1458,53,Wofford,1459,49,0
2010,137,Xavier,1462,65,Minnesota,1278,54,0
2010,138,Baylor,1124,76,Old Dominion,1330,68,0
2010,138,Butler,1139,54,Murray St.,1293,52,0
2010,138,Kansas St.,1243,84,BYU,1140,72,0
2010,138,Kentucky,1246,90,Wake Forest,1448,60,0
2010,138,Northern Iowa,1320,69,Kansas,1242,67,0
2010,138,Saint Mary's,1388,75,Villanova,1437,68,0
2010,138,Tennessee,1397,83,Ohio,1325,68,0
2010,138,Washington,1449,82,New Mexico,1307,64,0
2010,139,Cornell,1165,87,Wisconsin,1458,69,0
2010,139,Duke,1181,68,California,1143,53,0
2010,139,Michigan St.,1277,85,Maryland,1268,83,0
2010,139,Ohio St.,1326,75,Georgia Tech,1210,66,0
2010,139,Purdue,1345,63,Texas A&M,1401,61,1
2010,139,Syracuse,1393,87,Gonzaga,1211,65,0
2010,139,West Virginia,1452,68,Missouri,1281,59,0
2010,139,Xavier,1462,71,Pittsburgh,1338,68,0
2010,143,Butler,1139,63,Syracuse,1393,59,0
2010,143,Kansas St.,1243,101,Xavier,1462,96,2
2010,143,Kentucky,1246,62,Cornell,1165,45,0
2010,143,West Virginia,1452,69,Washington,1449,56,0
2010,144,Baylor,1124,72,Saint Mary's,1388,49,0
2010,144,Duke,1181,70,Purdue,1345,57,0
2010,144,Michigan St.,1277,59,Northern Iowa,1320,52,0
2010,144,Tennessee,1397,76,Ohio St.,1326,73,0
2010,145,Butler,1139,63,Kansas St.,1243,56,0
2010,145,West Virginia,1452,73,Kentucky,1246,66,0
2010,146,Duke,1181,78,Baylor,1124,71,0
2010,146,Michigan St.,1277,70,Tennessee,1397,69,0
2010,152,Butler,1139,52,Michigan St.,1277,50,0
2010,152,Duke,1181,78,West Virginia,1452,57,0
2010,154,Duke,1181,61,Butler,1139,59,0
2011,134,Clemson,1155,70,UAB,1412,52,0
2011,134,UNC Asheville,1421,81,Ark Little Rock,1114,77,1
2011,135,UT San Antonio,1427,70,Alabama St.,1106,61,0
2011,135,VCU,1433,59,USC,1425,46,0
2011,136,Butler,1139,60,Old Dominion,1330,58,0
2011,136,BYU,1140,74,Wofford,1459,66,0
2011,136,Cincinnati,1153,78,Missouri,1281,63,0
2011,136,Connecticut,1163,81,Bucknell,1137,52,0
2011,136,Florida,1196,79,UC Santa Barbara,1364,51,0
2011,136,Gonzaga,1211,86,St. John's,1385,71,0
2011,136,Kansas St.,1243,73,Utah St.,1429,68,0
2011,136,Kentucky,1246,59,Princeton,1343,57,0
2011,136,Morehead St.,1287,62,Louisville,1257,61,0
2011,136,Pittsburgh,1338,74,UNC Asheville,1421,51,0
2011,136,Richmond,1350,69,Vanderbilt,1435,66,0
2011,136,San Diego St.,1361,68,N Colorado,1294,50,0
2011,136,Temple,1396,66,Penn St.,1336,64,0
2011,136,UCLA,1417,78,Michigan St.,1277,76,0
2011,136,West Virginia,1452,84,Clemson,1155,76,0
2011,136,Wisconsin,1458,72,Belmont,1125,58,0
2011,137,Arizona,1112,77,Memphis,1272,75,0
2011,137,Duke,1181,87,Hampton,1214,45,0
2011,137,Florida St.,1199,57,Texas A&M,1401,50,0
2011,137,George Mason,1206,61,Villanova,1437,57,0
2011,137,Illinois,1228,73,UNLV,1424,62,0
2011,137,Kansas,1242,72,Boston Univ,1131,53,0
2011,137,Marquette,1266,66,Xavier,1462,55,0
2011,137,Michigan,1276,75,Tennessee,1397,45,0
2011,137,North Carolina,1314,102,LIU Brooklyn,1254,87,0
2011,137,Notre Dame,1323,69,Akron,1103,56,0
2011,137,Ohio St.,1326,75,UT San Antonio,1427,46,0
2011,137,Purdue,1345,65,Saint Peter's,1389,43,0
2011,137,Syracuse,1393,77,Indiana St.,1232,60,0
2011,137,Texas,1400,85,Oakland,1324,81,0
2011,137,VCU,1433,74,Georgetown,1207,56,0
2011,137,Washington,1449,68,Georgia,1208,65,0
2011,138,Butler,1139,71,Pittsburgh,1338,70,0
2011,138,BYU,1140,89,Gonzaga,1211,67,0
2011,138,Connecticut,1163,69,Cincinnati,1153,58,0
2011,138,Florida,1196,73,UCLA,1417,65,0
2011,138,Kentucky,1246,71,West Virginia,1452,63,0
2011,138,Richmond,1350,65,Morehead St.,1287,48,0
2011,138,San Diego St.,1361,71,Temple,1396,64,2
2011,138,Wisconsin,1458,70,Kansas St.,1243,65,0
2011,139,Arizona,1112,70,Texas,1400,69,0
2011,139,Duke,1181,73,Michigan,1276,71,0
2011,139,Florida St.,1199,71,Notre Dame,1323,57,0
2011,139,Kansas,1242,73,Illinois,1228,59,0
2011,139,Marquette,1266,66,Syracuse,1393,62,0
2011,139,North Carolina,1314,86,Washington,1449,83,0
2011,139,Ohio St.,1326,98,George Mason,1206,66,0
2011,139,VCU,1433,94,Purdue,1345,76,0
2011,143,Arizona,1112,93,Duke,1181,77,0
2011,143,Butler,1139,61,Wisconsin,1458,54,0
2011,143,Connecticut,1163,74,San Diego St.,1361,67,0
2011,143,Florida,1196,83,BYU,1140,74,1
2011,144,Kansas,1242,77,Richmond,1350,57,0
2011,144,Kentucky,1246,62,Ohio St.,1326,60,0
2011,144,North Carolina,1314,81,Marquette,1266,63,0
2011,144,VCU,1433,72,Florida St.,1199,71,1
2011,145,Butler,1139,74,Florida,1196,71,1
2011,145,Connecticut,1163,65,Arizona,1112,63,0
2011,146,Kentucky,1246,76,North Carolina,1314,69,0
2011,146,VCU,1433,71,Kansas,1242,61,0
2011,152,Butler,1139,70,VCU,1433,62,0
2011,152,Connecticut,1163,56,Kentucky,1246,55,0
2011,154,Connecticut,1163,53,Butler,1139,41,0
2012,134,BYU,1140,78,Iona,1233,72,0
2012,134,WKU,1443,59,MS Valley St.,1290,58,0
2012,135,South Florida,1378,65,California,1143,54,0
2012,135,Vermont,1436,71,Lamar,1249,59,0
2012,136,Baylor,1124,68,S Dakota St.,1355,60,0
2012,136,Colorado,1160,68,UNLV,1424,64,0
2012,136,Gonzaga,1211,77,West Virginia,1452,54,0
2012,136,Indiana,1231,79,New Mexico St.,1308,66,0
2012,136,Iowa St.,1235,77,Connecticut,1163,64,0
2012,136,Kansas St.,1243,70,Southern Miss,1379,64,0
2012,136,Kentucky,1246,81,WKU,1443,66,0
2012,136,Louisville,1257,69,Davidson,1172,62,0
2012,136,Marquette,1266,88,BYU,1140,68,0
2012,136,Murray St.,1293,58,Colorado St.,1161,41,0
2012,136,New Mexico,1307,75,Long Beach St.,1253,68,0
2012,136,Ohio St.,1326,78,Loyola MD,1259,59,0
2012,136,Syracuse,1393,72,UNC Asheville,1421,65,0
2012,136,VCU,1433,62,Wichita St.,1455,59,0
2012,136,Vanderbilt,1435,79,Harvard,1217,70,0
2012,136,Wisconsin,1458,73,Montana,1285,49,0
2012,137,Cincinnati,1153,65,Texas,1400,59,0
2012,137,Creighton,1166,58,Alabama,1104,57,0
2012,137,Florida,1196,71,Virginia,1438,45,0
2012,137,Florida St.,1199,66,St. Bonaventure,1382,63,0
2012,137,Georgetown,1207,74,Belmont,1125,59,0
2012,137,Kansas,1242,65,Detroit,1178,50,0
2012,137,Lehigh,1250,75,Duke,1181,70,0
2012,137,Michigan St.,1277,89,LIU Brooklyn,1254,67,0
2012,137,NC State,1301,79,San Diego St.,1361,65,0
2012,137,Norfolk St.,1313,86,Missouri,1281,84,0
2012,137,North Carolina,1314,77,Vermont,1436,58,0
2012,137,Ohio,1325,65,Michigan,1276,60,0
2012,137,Purdue,1345,72,Saint Mary's,1388,69,0
2012,137,South Florida,1378,58,Temple,1396,44,0
2012,137,Saint Louis,1387,61,Memphis,1272,54,0
2012,137,Xavier,1462,67,Notre Dame,1323,63,0
2012,138,Baylor,1124,80,Colorado,1160,63,0
2012,138,Indiana,1231,63,VCU,1433,61,0
2012,138,Kentucky,1246,87,Iowa St.,1235,71,0
2012,138,Louisville,1257,59,New Mexico,1307,56,0
2012,138,Marquette,1266,62,Murray St.,1293,53,0
2012,138,Ohio St.,1326,73,Gonzaga,1211,66,0
2012,138,Syracuse,1393,75,Kansas St.,1243,59,0
2012,138,Wisconsin,1458,60,Vanderbilt,1435,57,0
2012,139,Cincinnati,1153,62,Florida St.,1199,56,0
2012,139,Florida,1196,84,Norfolk St.,1313,50,0
2012,139,Kansas,1242,63,Purdue,1345,60,0
2012,139,Michigan St.,1277,65,Saint Louis,1387,61,0
2012,139,NC State,1301,66,Georgetown,1207,63,0
2012,139,North Carolina,1314,87,Creighton,1166,73,0
2012,139,Ohio,1325,62,South Florida,1378,56,0
2012,139,Xavier,1462,70,Lehigh,1250,58,0
2012,143,Florida,1196,68,Marquette,1266,58,0
2012,143,Louisville,1257,57,Michigan St.,1277,44,0
2012,143,Ohio St.,1326,81,Cincinnati,1153,66,0
2012,143,Syracuse,1393,64,Wisconsin,1458,63,0
2012,144,Baylor,1124,75,Xavier,1462,70,0
2012,144,Kansas,1242,60,NC State,1301,57,0
2012,144,Kentucky,1246,102,Indiana,1231,90,0
2012,144,North Carolina,1314,73,Ohio,1325,65,1
2012,145,Louisville,1257,72,Florida,1196,68,0
2012,145,Ohio St.,1326,77,Syracuse,1393,70,0
2012,146,Kansas,1242,80,North Carolina,1314,67,0
2012,146,Kentucky,1246,82,Baylor,1124,70,0
2012,152,Kansas,1242,64,Ohio St.,1326,62,0
2012,152,Kentucky,1246,69,Louisville,1257,61,0
2012,154,Kentucky,1246,67,Kansas,1242,59,0
2013,134,NC A&T,1299,73,Liberty,1251,72,0
2013,134,Saint Mary's,1388,67,MTSU,1292,54,0
2013,135,James Madison,1241,68,LIU Brooklyn,1254,55,0
2013,135,La Salle,1247,80,Boise St.,1129,71,0
2013,136,Arizona,1112,81,Belmont,1125,64,0
2013,136,Butler,1139,68,Bucknell,1137,56,0
2013,136,California,1143,64,UNLV,1424,61,0
2013,136,Colorado St.,1161,84,Missouri,1281,72,0
2013,136,Gonzaga,1211,64,Southern Univ,1380,58,0
2013,136,Harvard,1217,68,New Mexico,1307,62,0
2013,136,Louisville,1257,79,NC A&T,1299,48,0
2013,136,Marquette,1266,59,Davidson,1172,58,0
2013,136,Memphis,1272,54,Saint Mary's,1388,52,0
2013,136,Michigan,1276,71,S Dakota St.,1355,56,0
2013,136,Michigan St.,1277,65,Valparaiso,1434,54,0
2013,136,Oregon,1332,68,Oklahoma St.,1329,55,0
2013,136,Saint Louis,1387,64,New Mexico St.,1308,44,0
2013,136,Syracuse,1393,81,Montana,1285,34,0
2013,136,VCU,1433,88,Akron,1103,42,0
2013,136,Wichita St.,1455,73,Pittsburgh,1338,55,0
2013,137,Creighton,1166,67,Cincinnati,1153,63,0
2013,137,Duke,1181,73,SUNY Albany,1107,61,0
2013,137,FGCU,1195,78,Georgetown,1207,68,0
2013,137,Florida,1196,79,Northwestern LA,1322,47,0
2013,137,Illinois,1228,57,Colorado,1160,49,0
2013,137,Indiana,1231,83,James Madison,1241,62,0
2013,137,Iowa St.,1235,76,Notre Dame,1323,58,0
2013,137,Kansas,1242,64,WKU,1443,57,0
2013,137,La Salle,1247,63,Kansas St.,1243,61,0
2013,137,Miami FL,1274,78,Pacific,1334,49,0
2013,137,Minnesota,1278,83,UCLA,1417,63,0
2013,137,Mississippi,1279,57,Wisconsin,1458,46,0
2013,137,North Carolina,1314,78,Villanova,1437,71,0
2013,137,Ohio St.,1326,95,Iona,1233,70,0
2013,137,San Diego St.,1361,70,Oklahoma,1328,55,0
2013,137,Temple,1396,76,NC State,1301,72,0
2013,138,Arizona,1112,74,Harvard,1217,51,0
2013,138,Louisville,1257,82,Colorado St.,1161,56,0
2013,138,Marquette,1266,74,Butler,1139,72,0
2013,138,Michigan,1276,78,VCU,1433,53,0
2013,138,Michigan St.,1277,70,Memphis,1272,48,0
2013,138,Oregon,1332,74,Saint Louis,1387,57,0
2013,138,Syracuse,1393,66,California,1143,60,0
2013,138,Wichita St.,1455,76,Gonzaga,1211,70,0
2013,139,Duke,1181,66,Creighton,1166,50,0
2013,139,FGCU,1195,81,San Diego St.,1361,71,0
2013,139,Florida,1196,78,Minnesota,1278,64,0
2013,139,Indiana,1231,58,Temple,1396,52,0
2013,139,Kansas,1242,70,North Carolina,1314,58,0
2013,139,La Salle,1247,76,Mississippi,1279,74,0
2013,139,Miami FL,1274,63,Illinois,1228,59,0
2013,139,Ohio St.,1326,78,Iowa St.,1235,75,0
2013,143,Marquette,1266,71,Miami FL,1274,61,0
2013,143,Ohio St.,1326,73,Arizona,1112,70,0
2013,143,Syracuse,1393,61,Indiana,1231,50,0
2013,143,Wichita St.,1455,72,La Salle,1247,58,0
2013,144,Duke,1181,71,Michigan St.,1277,61,0
2013,144,Florida,1196,62,FGCU,1195,50,0
2013,144,Louisville,1257,77,Oregon,1332,69,0
2013,144,Michigan,1276,87,Kansas,1242,85,1
2013,145,Syracuse,1393,55,Marquette,1266,39,0
2013,145,Wichita St.,1455,70,Ohio St.,1326,66,0
2013,146,Louisville,1257,85,Duke,1181,63,0
2013,146,Michigan,1276,79,Florida,1196,59,0
2013,152,Louisville,1257,72,Wichita St.,1455,68,0
2013,152,Michigan,1276,61,Syracuse,1393,56,0
2013,154,Louisville,1257,82,Michigan,1276,76,0
2014,134,SUNY Albany,1107,71,Mt St. Mary's,1291,64,0
2014,134,NC State,1301,74,Xavier,1462,59,0
2014,135,Cal Poly,1142,81,TX Southern,1411,69,0
2014,135,Tennessee,1397,78,Iowa,1234,65,1
2014,136,Connecticut,1163,89,Saint Joseph's,1386,81,1
2014,136,Dayton,1173,60,Ohio St.,1326,59,0
2014,136,Florida,1196,67,SUNY Albany,1107,55,0
2014,136,Harvard,1217,61,Cincinnati,1153,57,0
2014,136,Louisville,1257,71,Manhattan,1264,64,0
2014,136,Michigan,1276,57,Wofford,1459,40,0
2014,136,Michigan St.,1277,93,Delaware,1174,78,0
2014,136,N Dakota St.,1295,80,Oklahoma,1328,75,1
2014,136,Oregon,1332,87,BYU,1140,68,0
2014,136,Pittsburgh,1338,77,Colorado,1160,48,0
2014,136,San Diego St.,1361,73,New Mexico St.,1308,69,1
2014,136,Saint Louis,1387,83,NC State,1301,80,1
2014,136,Syracuse,1393,77,W Michigan,1444,53,0
2014,136,Texas,1400,87,Arizona St.,1113,85,0
2014,136,Villanova,1437,73,WI Milwaukee,1454,53,0
2014,136,Wisconsin,1458,75,American Univ,1110,35,0
2014,137,Arizona,1112,68,Weber St.,1451,59,0
2014,137,Baylor,1124,74,Nebraska,1304,60,0
2014,137,Creighton,1166,76,Louisiana,1418,66,0
2014,137,Gonzaga,1211,85,Oklahoma St.,1329,77,0
2014,137,Iowa St.,1235,93,NC Central,1300,75,0
2014,137,Kansas,1242,80,E Kentucky,1184,69,0
2014,137,Kentucky,1246,56,Kansas St.,1243,49,0
2014,137,Memphis,1272,71,G Washington,1203,66,0
2014,137,Mercer,1273,78,Duke,1181,71,0
2014,137,North Carolina,1314,79,Providence,1344,77,0
2014,137,SF Austin,1372,77,VCU,1433,75,1
2014,137,Stanford,1390,58,New Mexico,1307,53,0
2014,137,Tennessee,1397,86,Massachusetts,1269,67,0
2014,137,UCLA,1417,76,Tulsa,1409,59,0
2014,137,Virginia,1438,70,Coastal Car,1157,59,0
2014,137,Wichita St.,1455,64,Cal Poly,1142,37,0
2014,138,Connecticut,1163,77,Villanova,1437,65,0
2014,138,Dayton,1173,55,Syracuse,1393,53,0
2014,138,Florida,1196,61,Pittsburgh,1338,45,0
2014,138,Louisville,1257,66,Saint Louis,1387,51,0
2014,138,Michigan,1276,79,Texas,1400,65,0
2014,138,Michigan St.,1277,80,Harvard,1217,73,0
2014,138,San Diego St.,1361,63,N Dakota St.,1295,44,0
2014,138,Wisconsin,1458,85,Oregon,1332,77,0
2014,139,Arizona,1112,84,Gonzaga,1211,61,0
2014,139,Baylor,1124,85,Creighton,1166,55,0
2014,139,Iowa St.,1235,85,North Carolina,1314,83,0
2014,139,Kentucky,1246,78,Wichita St.,1455,76,0
2014,139,Stanford,1390,60,Kansas,1242,57,0
2014,139,Tennessee,1397,83,Mercer,1273,63,0
2014,139,UCLA,1417,77,SF Austin,1372,60,0
2014,139,Virginia,1438,78,Memphis,1272,60,0
2014,143,Arizona,1112,70,San Diego St.,1361,64,0
2014,143,Dayton,1173,82,Stanford,1390,72,0
2014,143,Florida,1196,79,UCLA,1417,68,0
2014,143,Wisconsin,1458,69,Baylor,1124,52,0
2014,144,Connecticut,1163,81,Iowa St.,1235,76,0
2014,144,Kentucky,1246,74,Louisville,1257,69,0
2014,144,Michigan,1276,73,Tennessee,1397,71,0
2014,144,Michigan St.,1277,61,Virginia,1438,59,0
2014,145,Florida,1196,62,Dayton,1173,52,0
2014,145,Wisconsin,1458,64,Arizona,1112,63,1
2014,146,Connecticut,1163,60,Michigan St.,1277,54,0
2014,146,Kentucky,1246,75,Michigan,1276,72,0
2014,152,Connecticut,1163,63,Florida,1196,53,0
2014,152,Kentucky,1246,74,Wisconsin,1458,73,0
2014,154,Connecticut,1163,60,Kentucky,1246,54,0
2015,134,Hampton,1214,74,Manhattan,1264,64,0
2015,134,Mississippi,1279,94,BYU,1140,90,0
2015,135,Dayton,1173,56,Boise St.,1129,55,0
2015,135,Robert Morris,1352,81,North Florida,1316,77,0
2015,136,Arizona,1112,93,TX Southern,1411,72,0
2015,136,Arkansas,1116,56,Wofford,1459,53,0
2015,136,Butler,1139,56,Texas,1400,48,0
2015,136,Cincinnati,1153,66,Purdue,1345,65,1
2015,136,Georgetown,1207,84,E Washington,1186,74,0
2015,136,Georgia St.,1209,57,Baylor,1124,56,0
2015,136,Kentucky,1246,79,Hampton,1214,56,0
2015,136,NC State,1301,66,LSU,1261,65,0
2015,136,North Carolina,1314,67,Harvard,1217,65,0
2015,136,Notre Dame,1323,69,Northeastern,1318,65,0
2015,136,Ohio St.,1326,75,VCU,1433,72,1
2015,136,UAB,1412,60,Iowa St.,1235,59,0
2015,136,UCLA,1417,60,SMU,1374,59,0
2015,136,Utah,1428,57,SF Austin,1372,50,0
2015,136,Villanova,1437,93,Lafayette,1248,52,0
2015,136,Xavier,1462,76,Mississippi,1279,57,0
2015,137,Dayton,1173,66,Providence,1344,53,0
2015,137,Duke,1181,85,Robert Morris,1352,56,0
2015,137,Gonzaga,1211,86,N Dakota St.,1295,76,0
2015,137,Iowa,1234,83,Davidson,1172,52,0
2015,137,Kansas,1242,75,New Mexico St.,1308,56,0
2015,137,Louisville,1257,57,UC Irvine,1414,55,0
2015,137,Maryland,1268,65,Valparaiso,1434,62,0
2015,137,Michigan St.,1277,70,Georgia,1208,63,0
2015,137,Northern Iowa,1320,71,Wyoming,1461,54,0
2015,137,Oklahoma,1328,69,SUNY Albany,1107,60,0
2015,137,Oregon,1332,79,Oklahoma St.,1329,73,0
2015,137,San Diego St.,1361,76,St. John's,1385,64,0
2015,137,Virginia,1438,79,Belmont,1125,67,0
2015,137,West Virginia,1452,68,Buffalo,1138,62,0
2015,137,Wichita St.,1455,81,Indiana,1231,76,0
2015,137,Wisconsin,1458,86,Coastal Car,1157,72,0
2015,138,Arizona,1112,73,Ohio St.,1326,58,0
2015,138,Kentucky,1246,64,Cincinnati,1153,51,0
2015,138,NC State,1301,71,Villanova,1437,68,0
2015,138,North Carolina,1314,87,Arkansas,1116,78,0
2015,138,Notre Dame,1323,67,Butler,1139,64,1
2015,138,UCLA,1417,92,UAB,1412,75,0
2015,138,Utah,1428,75,Georgetown,1207,64,0
2015,138,Xavier,1462,75,Georgia St.,1209,67,0
2015,139,Duke,1181,68,San Diego St.,1361,49,0
2015,139,Gonzaga,1211,87,Iowa,1234,68,0
2015,139,Louisville,1257,66,Northern Iowa,1320,53,0
2015,139,Michigan St.,1277,60,Virginia,1438,54,0
